Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,B76 Gov Charging 3,1 Cyclotron Rd,B76 WS,Berkeley,CA,94720,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.875902,-122.250055,2021-02-22,184606,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B84 Gov Charging 1,1 Cyclotron Rd,B84,Berkeley,CA,94720,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.875902,-122.250055,2021-02-22,184607,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B74 Gov Charging 1,1 Cyclotron Rd,B74,Berkeley,CA,94720,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.875902,-122.250055,2021-02-22,184608,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B50 Gov Charging 1,1 Cyclotron Rd,B50,Berkeley,CA,94720,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.875902,-122.250055,2021-02-22,184609,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B75 Gov Charging 1,1 Cyclotron Rd,B75,Berkeley,CA,94720,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.875902,-122.250055,2021-02-22,184610,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Building 542 Parking Area,410 Norman Ave,Bldg 542,Concord,CA,94520,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,38.031395,-122.032216,2021-02-22,184611,2022-02-10 21:00:18 UTC,FG,6,Department of Army,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DA,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Building 607 Parking Area,410 Norman Ave,Bldg 607,Concord,CA,94520,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,38.018621,-122.032216,2021-02-22,184612,2022-02-10 21:00:18 UTC,FG,6,Department of Army,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DA,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Herlong,Wadsworth Dr,,Doyle,CA,96113,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,40.141746,-120.145156,2023-06-12,184613,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Dublin,5701 8Th St,,Dublin,CA,94568,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,37.717453,-121.896069,2023-06-12,184614,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B971 Gov Charging 1,6401 Hollis St,,Emeryville,CA,94608,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,37.845358,-122.291794,2021-02-22,184615,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Mendota,33500 W California Ave,,Mendota,CA,93640,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,36.720073,-120.397055,2023-06-12,184616,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FAA - National Airspace Facility SSC,2500 E Airport Dr,,Ontario,CA,91761,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,34.060307,-117.597893,2021-02-22,184617,2023-07-12 20:15:17 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FAA - National Airspace Facility (PSP ATCT),3400 E Tahquitz Canyon Way,,Palm Springs,CA,92262,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,33.82143,-116.507317,2021-02-22,184618,2023-07-12 20:15:17 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Peterson AFB,621 W Stewart Ave,,Peterson AFB,CO,80915,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,38.829751,-104.708224,2021-02-22,184619,2022-02-10 21:00:18 UTC,FG,5,Department of Air Force,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Danbury,33 1/2 Pembroke Rd,,Danbury,CT,06811,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,41.438091,-73.473047,2023-06-12,184620,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FAA - National Airspace Facility (BDL ATCT),Schoephoester Rd,,Windsor Locks,CT,06096,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,41.926752,-72.683586,2021-02-22,184621,2022-02-10 21:00:18 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Mountain Home AFB,1210 Alpine St,,Mountain Home AFB,ID,83648,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,43.050025,-115.869937,2021-02-22,184622,2022-02-10 21:00:18 UTC,FG,5,Department of Air Force,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,USP Marion,4500 Prison Rd,,Marion,IL,62959,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,37.663163,-88.984128,2023-06-12,184623,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,USP Thomson,1100 One Mile Rd,,Thomson,IL,61285,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,41.969698,-90.104868,2023-06-12,184624,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Ashland,165 McKnight St,,Ashland,KY,41102,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,38.466494,-82.679128,2023-06-12,184625,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,USP McCreary,300 Federal Way,,Pine Knot,KY,42635,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,36.685799,-84.387962,2023-06-12,184626,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FMC Rochester,2110 E Center St,,Rochester,MN,55904,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,44.024194,-92.436226,2023-06-12,184627,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Sandstone,P.O. Box 999,,Sandstone,MN,55072,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,46.109742,-92.853494,2023-06-12,184628,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Waseca,PO Box 1731,,Waseca,MN,56093,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,44.067124,-93.517257,2023-06-12,184629,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,EPA Research Triangle Park,505 TW Alexander Dr,,Durham,NC,27713,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,35.921852,-78.840123,2021-02-22,184630,2022-02-10 21:00:18 UTC,FG,20,U.S. Environmental Protection Agency,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,EPA,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SLSDC - Eisenhower Lock,190A Barnhart Island Rd,,Massena,NY,13662,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,44.990527,-74.843491,2021-02-22,184632,2022-02-10 21:00:18 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SLSDC - Maintenance Base,251 Fregoe Rd,,Massena,NY,13662,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,44.976319,-74.794855,2022-04-06,184633,2023-02-14 15:54:11 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,FCI Otisville,2 Mile Dr,,Otisville,NY,10963,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,41.477185,-74.534725,2023-06-12,184634,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,BNL SE corner of Brookhaven Av &amp; Groves St (Bldg 725),Groves St,,Upton,NY,11961,,,E,,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,,,,1,,,,Non-Networked,,GPS,40.863461,-72.87583,2023-03-08,184635,2023-03-08 17:16:33 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,,,,,,,,,LD,false
ELEC,BNL South side of Bldg 918,Lawrence Dr,,Upton,NY,11961,,,E,,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,,,,1,,,,Non-Networked,,GPS,40.872412,-72.878082,2023-03-08,184636,2023-03-08 17:16:33 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,,,,,,,,,LD,false
ELEC,BNL Northeast of Bldg 1005S,Renaissance Cir,,Upton,NY,11961,,,E,,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,,,,1,,,,Non-Networked,,GPS,40.881541,-72.871083,2023-03-08,184637,2023-03-08 17:16:33 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,,,,,,,,,LD,false
ELEC,BNL Eastside of Bldg 1008E,Renaissance Cir,,Upton,NY,11961,,,E,,Private,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,,,,1,,,,Non-Networked,,GPS,40.881541,-72.871083,2023-03-08,184638,2023-03-08 17:16:33 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé,,private,,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,,,,,,,,,LD,false
ELEC,FCI Schuylkill,Interstate 81 & 901 W,,Minersville,PA,17954,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,40.732722,-76.343973,2023-06-12,184639,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,MDC Guaynabo,652 Carretera 28,,Guaynabo,FL,00965,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,18.423135,-66.11220900000001,2023-06-12,184640,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SRS-Savannah River Operations,Road 1A,,AIKEN,SC,29829,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging; Accepts fleet card,,,,,1,,,,Non-Networked,,GPS,33.560417,-81.719553,2021-02-22,184641,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,$0.15 per session,,,,,,,,,,,,,,,,,,,false
ELEC,FPC Yankton,1016 Douglas Ave,,Yankton,SD,57078,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,42.880033,-97.391242,2023-06-12,184642,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Federal Building,200 Administration Rd,,Oak Ridge,TN,37830,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,36.02409,-84.234908,2021-02-22,184643,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Grand Prairie,346 Marine Forces Dr,,Grand Prairie,TX,75051,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,32.740414,-96.954277,2023-06-12,184644,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FDC Houston,1200 Texas Ave,,Houston,TX,77002,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,29.75823,-95.360549,2023-06-12,184645,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Blink Charging Station,15695 Gulf Fwy,,Webster,TX,77598,,,E,,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,29.587543,-95.180433,2021-02-22,184646,2022-02-10 21:00:18 UTC,FG,5,Department of Air Force,2021-01-15,,,,,NEMA515,US,,,,Privé,,private,,DAF,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hill AFB,7290 Weiner St,,Hill AFB,UT,84404,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,41.113153,-111.978573,2021-02-22,184647,2022-02-10 21:00:18 UTC,FG,5,Department of Air Force,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,PTO,551 John Carlyle St,,Alexandria,VA,22314,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,38.801445,-77.062383,2021-02-22,184648,2022-02-10 21:00:18 UTC,FG,7,Department of Commerce,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOC,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FHWA - Turner Fairbanks Highway Research Center,6300 Georgetown Pike,,McLean,VA,22101,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,38.946159,-77.157015,2021-02-22,184649,2022-02-10 21:00:18 UTC,FG,17,Department of Transportation,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Building 201 parking lot - Richmond VA,G Rd,,Richmond,VA,99354,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,Proprietor,,,,1,,,,Non-Networked,,GPS,37.41422,-77.44757,2021-02-22,184650,2022-02-10 21:00:18 UTC,FG,3,Defense Agencies,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DEF,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,,,,,,,,,false
ELEC,Building 32 - Richmond VA,G Rd,,Richmond,VA,99354,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,Proprietor,,,,1,,,,Non-Networked,,GPS,37.41422,-77.44749,2021-02-22,184651,2022-02-10 21:00:18 UTC,FG,3,Defense Agencies,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DEF,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,,,,,,,,,false
ELEC,Building 85 - Richmond VA,G Rd,,Richmond,VA,99354,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,Proprietor,,,,1,,,,Non-Networked,,GPS,37.41422,-77.44747,2021-02-22,184652,2022-02-10 21:00:18 UTC,FG,3,Defense Agencies,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DEF,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,,,,,,,,,false
ELEC,VISN 6/SALEM VAMC,1970 Roanoke Blvd,,Salem,VA,24153,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging; Accepts fleet card,,,,,1,,,,Non-Networked,,GPS,37.276102,-80.023684,2021-02-22,184653,2022-02-10 21:00:18 UTC,FG,19,Department of Veterans Affairs,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,,,,,,,,,false
ELEC,Pacific Northwest National Laboratory PNNL/PSL,908 Battelle Rd,,Richland,WA,99354,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,,,,Non-Networked,,GPS,46.345176,-119.281309,2021-02-22,184654,2022-02-10 21:00:18 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FDC Seatac,2425 S 200th St,,Seatac,WA,98198,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,47.422071,-122.301442,2023-06-12,184655,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FPC Alderson,1 Glen Ray Rd,Box A,Alderson,WV,24910,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,37.724446,-80.667972,2023-06-12,184656,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Beckley,1600 Industrial Park Rd,,Beaver,WV,25813,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,37.816577,-81.129172,2023-06-12,184657,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,FCI Morgantown,446 Greenbag Rd,Route 857,Morgantown,WV,26501,,,E,,Private - Government only,Fueling equipment located in a secure area with no public access,,,,,1,,,,Non-Networked,,GPS,39.60202,-79.949454,2023-06-12,184658,2023-06-12 16:56:16 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,BEP,201-301 14th St SW,,Washington,DC,20228,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,GPS,38.885703,-77.032041,2021-02-22,184659,2022-02-10 21:00:18 UTC,FG,16,Department of the Interior,2021-01-15,,,,,J1772 NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,JB Pearl Harbor-Hickam / N62813-B434,JBPHH,,Pearl Harbor,HI,96860,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,GPS,21.3401,-157.9501,2021-02-22,184660,2022-02-10 21:00:18 UTC,FG,14,Department of Navy,2021-01-15,,,,,J1772 NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NAS Fallon / N60495-B1103,Weapons Delivery,,Fallon,NV,89496,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,GPS,39.4701,-118.7701,2021-02-22,184661,2022-02-10 21:00:18 UTC,FG,14,Department of Navy,2021-01-15,,,,,J1772 NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NAS Fallon / N60495-B229,Carson St,,Fallon,NV,89496,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,GPS,39.47012,-118.7701,2021-02-22,184662,2022-02-10 21:00:18 UTC,FG,14,Department of Navy,2021-01-15,,,,,J1772 NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false
